instrument_name,open,high,low,close,vol,vol_ccy,vol_quote,open_time,confirm
SOL-USDT,170.64,170.68,170.3,170.35,191.448737,32638.73809492,32638.73809492,1730390400000,1
SOL-USDT,170.35,170.52,170.3,170.32,849.477932,144754.07412469,144754.07412469,1730390460000,1
SOL-USDT,170.31,170.32,169.56,169.67,5368.824494,912031.01868797,912031.01868797,1730390520000,1
SOL-USDT,169.64,169.86,169.52,169.74,3442.037494,584098.01426994,584098.01426994,1730390580000,1
SOL-USDT,169.76,169.94,169.76,169.82,493.396239,83807.31086089,83807.31086089,1730390640000,1
SOL-USDT,169.83,170.2,169.83,170.2,839.217088,142623.50525843,142623.50525843,1730390700000,1
SOL-USDT,170.2,170.26,169.92,170.18,2107.399092,358379.42171096,358379.42171096,1730390760000,1
SOL-USDT,170.16,170.27,170.09,170.17,467.265396,79520.49195959,79520.49195959,1730390820000,1
SOL-USDT,170.15,170.23,170.09,170.14,167.829984,28563.06538138,28563.06538138,1730390880000,1
SOL-USDT,170.11,170.12,170,170.06,523.913001,89105.44040801,89105.44040801,1730390940000,1
SOL-USDT,170.07,170.07,169.73,169.8,918.190888,155971.44366747,155971.44366747,1730391000000,1
SOL-USDT,169.8,169.97,169.65,169.93,1606.851655,272944.53690388,272944.53690388,1730391060000,1
SOL-USDT,169.9,170.08,169.9,170.08,189.061685,32134.89903751,32134.89903751,1730391120000,1
SOL-USDT,170.06,170.15,170.02,170.15,160.942627,27374.90791524,27374.90791524,1730391180000,1
SOL-USDT,170.13,170.22,170.13,170.18,222.376254,37846.28376996,37846.28376996,1730391240000,1
SOL-USDT,170.18,170.3,170.18,170.19,907.306392,154480.02140689,154480.02140689,1730391300000,1
SOL-USDT,170.19,170.44,170.19,170.32,544.039197,92675.67763052,92675.67763052,1730391360000,1
SOL-USDT,170.32,170.51,170.21,170.48,871.005598,148319.05842127,148319.05842127,1730391420000,1
SOL-USDT,170.5,170.73,170.48,170.64,2210.594733,377091.50359841,377091.50359841,1730391480000,1
SOL-USDT,170.63,170.68,170.51,170.55,267.067155,45559.85535075,45559.85535075,1730391540000,1
SOL-USDT,170.56,170.57,170.2,170.27,384.021958,65422.89422989,65422.89422989,1730391600000,1
SOL-USDT,170.26,170.35,170.19,170.35,63.839352,10868.61014351,10868.61014351,1730391660000,1
SOL-USDT,170.35,170.36,170.26,170.36,1128.52045,192153.58236655,192153.58236655,1730391720000,1
SOL-USDT,170.36,170.36,170.24,170.26,147.620541,25134.73834208,25134.73834208,1730391780000,1
SOL-USDT,170.26,170.27,170.02,170.15,628.551658,106917.97808273,106917.97808273,1730391840000,1
SOL-USDT,170.14,170.14,169.81,169.81,371.367527,63125.10335573,63125.10335573,1730391900000,1
SOL-USDT,169.81,169.88,169.64,169.75,385.300365,65398.13813221,65398.13813221,1730391960000,1
SOL-USDT,169.73,170.07,169.73,170,576.340857,97973.68384634,97973.68384634,1730392020000,1
SOL-USDT,170,170.06,169.93,169.93,110.490423,18784.07630027,18784.07630027,1730392080000,1
SOL-USDT,169.92,170.13,169.92,169.99,234.829536,39925.62542829,39925.62542829,1730392140000,1
SOL-USDT,169.98,169.98,169.76,169.78,153.472652,26063.22985818,26063.22985818,1730392200000,1
SOL-USDT,169.78,169.88,169.67,169.67,66.034657,11212.13365039,11212.13365039,1730392260000,1
SOL-USDT,169.67,169.76,169.48,169.66,802.103563,136032.99393171,136032.99393171,1730392320000,1
SOL-USDT,169.64,169.69,169.48,169.49,525.403918,89120.05704381,89120.05704381,1730392380000,1
SOL-USDT,169.48,169.63,169.48,169.54,242.781298,41161.73081008,41161.73081008,1730392440000,1
SOL-USDT,169.53,169.82,169.45,169.77,1438.862564,244088.84517992,244088.84517992,1730392500000,1
SOL-USDT,169.77,170.09,169.75,170.09,492.461689,83667.50438659,83667.50438659,1730392560000,1
SOL-USDT,170.08,170.17,169.98,170.06,382.759533,65081.21865733,65081.21865733,1730392620000,1
SOL-USDT,170.04,170.08,169.92,169.93,95.762491,16277.1365614,16277.1365614,1730392680000,1
SOL-USDT,169.94,170.05,169.9,170.05,249.42295,42390.74916986,42390.74916986,1730392740000,1
SOL-USDT,170.04,170.15,170.02,170.14,213.795491,36362.58180744,36362.58180744,1730392800000,1
SOL-USDT,170.14,170.3,170.1,170.11,320.543436,54553.63009196,54553.63009196,1730392860000,1
SOL-USDT,170.09,170.11,170.05,170.08,86.192169,14659.84179772,14659.84179772,1730392920000,1
SOL-USDT,170.07,170.22,170.04,170.04,165.163523,28101.55820914,28101.55820914,1730392980000,1
SOL-USDT,170.03,170.18,170.02,170.1,291.031855,49501.17086588,49501.17086588,1730393040000,1
SOL-USDT,170.09,170.21,169.95,170.01,538.413852,91570.4540078,91570.4540078,1730393100000,1
SOL-USDT,170,170.19,169.98,170.11,261.420175,44462.85953968,44462.85953968,1730393160000,1
SOL-USDT,170.11,170.32,170.09,170.25,869.321724,147934.76542849,147934.76542849,1730393220000,1
SOL-USDT,170.26,170.27,170.12,170.13,112.128998,19081.78567532,19081.78567532,1730393280000,1
SOL-USDT,170.13,170.28,170.12,170.28,330.44603,56240.98469561,56240.98469561,1730393340000,1
SOL-USDT,170.25,170.25,170.17,170.2,117.933589,20073.73691909,20073.73691909,1730393400000,1
SOL-USDT,170.19,170.19,169.9,169.96,280.533166,47682.76782913,47682.76782913,1730393460000,1
SOL-USDT,169.95,170.03,169.89,169.9,296.556026,50407.46288912,50407.46288912,1730393520000,1
SOL-USDT,169.91,169.99,169.91,169.92,202.730475,34454.25295217,34454.25295217,1730393580000,1
SOL-USDT,169.92,169.96,169.78,169.81,321.260092,54570.65632397,54570.65632397,1730393640000,1
SOL-USDT,169.8,169.8,169.54,169.62,2125.701993,360584.38562436,360584.38562436,1730393700000,1
SOL-USDT,169.62,169.7,169.55,169.62,409.492393,69460.7770286,69460.7770286,1730393760000,1
SOL-USDT,169.66,169.92,169.66,169.68,981.090367,166601.67431681,166601.67431681,1730393820000,1
